item,pulse_strength,tempo,tonal_entropy,harmonic_share,centroid,flatness,rms_cv,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12
SUY1-140125,0.208781914572201,45.333059210526315,3.459103584289551,0.5823632478713989,2130.667903448361,0.0008506067097187042,0.8501878976821899,-343.5556640625,90.06405639648438,-18.07127571105957,43.615901947021484,-22.73293113708496,9.29814338684082,-26.254148483276367,0.2659180164337158,-17.87235450744629,-14.395979881286621,10.328083038330078,-24.195009231567383,-0.2835407555103302
SUY1-160417,0.25940724151013356,234.90767045454547,2.810516834259033,0.6459027528762817,1443.774715195945,0.008063220418989658,0.7438970804214478,-366.38946533203125,127.72278594970703,3.8002231121063232,23.915382385253906,17.665815353393555,7.943761825561523,-2.7727904319763184,-7.052237033843994,-9.65081787109375,-8.801474571228027,2.922053813934326,0.412880003452301,-5.457864284515381
SUY1-160507,0.2802730982120972,107.666015625,3.201361656188965,0.6758958101272583,1164.4868756914043,0.002994618145748973,0.6375550627708435,-361.6667175292969,133.1282501220703,33.97340774536133,25.659175872802734,13.485898971557617,12.3922119140625,-17.051374435424805,-7.171978950500488,-7.886322975158691,-10.087549209594727,-5.967850208282471,-2.32523250579834,-9.294111251831055
TC1-003,0.6968652784835677,184.5703125,3.200988292694092,0.2133060246706009,1565.475256321134,0.0021640786435455084,0.6378682255744934,-278.47064208984375,139.0411376953125,-73.0496826171875,7.477190017700195,-8.40671157836914,12.527524948120117,-5.087527751922607,-5.972219944000244,5.241220951080322,-0.5958529114723206,17.324419021606445,8.434479713439941,-1.6476811170578003
TC1-009,0.2642861708227874,184.5703125,3.4416165351867676,0.5476824045181274,1410.9383563143329,0.002667573979124427,0.725105345249176,-312.9781494140625,127.58910369873047,-11.31252670288086,48.90891647338867,17.044677734375,17.783382415771484,-5.532557010650635,-10.761146545410156,11.843798637390137,-13.492295265197754,-0.7715424299240112,6.939091205596924,-5.521685600280762
TC7-002,0.23379962329844567,86.1328125,3.1281166076660156,0.5451369881629944,1599.2589183116975,0.010580848902463913,0.7739992737770081,-320.11541748046875,122.368896484375,0.28636959195137024,27.936471939086914,15.446954727172852,4.339382648468018,-3.9906187057495117,2.108812093734741,-12.090498924255371,-5.04637336730957,-10.107337951660156,-4.47398042678833,-7.675840377807617
TC7-003,0.24943565252094757,184.5703125,3.417360544204712,0.5456918478012085,1018.013422792994,0.001384478178806603,0.7633887529373169,-360.1898498535156,148.64759826660156,45.636348724365234,30.688886642456055,5.698221206665039,-9.371675491333008,11.765751838684082,11.17707633972168,-16.58306121826172,-9.462019920349121,-8.432360649108887,-0.462870717048645,-12.01340103149414
TC7-005,0.40168605018908965,103.359375,2.4480173587799072,0.7995942831039429,1894.6734995960653,0.005575576331466436,0.4725440442562103,-262.61968994140625,107.774658203125,-45.63970184326172,31.721237182617188,-15.768646240234375,0.07718061655759811,-9.256590843200684,-37.41148376464844,-15.503891944885254,-5.990890979766846,-22.410432815551758,2.4995203018188477,0.7852748036384583
TC8-007,0.18363966452749927,53.8330078125,2.8815298080444336,0.6973206400871277,1493.0241191279385,0.006856855936348438,1.071104645729065,-414.97467041015625,122.00021362304688,19.26242446899414,24.334888458251953,22.696672439575195,7.755899429321289,6.807605743408203,3.099379062652588,-4.60691499710083,1.1367454528808594,-4.145328521728516,-1.5625168085098267,2.020170211791992
TD1-0276,0.24518587150311724,215.33203125,3.549362897872925,0.3271618187427521,1825.5944865193408,0.023625480011105537,1.2039086818695068,-390.18902587890625,116.78819274902344,2.1075940132141113,19.060564041137695,14.038543701171875,7.41527795791626,-9.781281471252441,-1.624503493309021,-7.385893821716309,-1.8029242753982544,-4.818511009216309,1.2177337408065796,-4.789702415466309
TD1-2078,0.2326388379790018,56.17357336956522,3.435938596725464,0.404801607131958,1906.567506484677,0.015401567332446575,1.2440840005874634,-337.3142395019531,109.22569274902344,-22.52294158935547,30.29291534423828,-7.403073787689209,-4.973031520843506,-8.832636833190918,-8.83450698852539,-11.01515007019043,-7.615636825561523,-7.360905170440674,-6.604336261749268,-7.882537841796875
TD1-2278,0.22960238707996658,287.109375,3.08528470993042,0.23271037638187408,2478.3620356990245,0.04889853671193123,0.9850430488586426,-311.87213134765625,86.90465545654297,-39.98873519897461,40.17105484008789,-1.7804831266403198,-8.339815139770508,-4.520668983459473,-5.583613872528076,-17.165555953979492,2.103431224822998,-6.750157833099365,-1.4888914823532104,-4.229452133178711
TD1-NG6,0.3009014065763766,198.76802884615384,3.1608216762542725,0.2608250081539154,2520.2650630619523,0.040766019374132156,1.1979159116744995,-367.2267150878906,63.569183349609375,-40.236568450927734,19.412927627563477,2.3983917236328125,-5.291506767272949,-12.209070205688477,-11.574699401855469,-15.658101081848145,-4.055042266845703,-2.1579394340515137,5.374225616455078,-0.3803948163986206
TD1-P00274,0.19662190601649757,73.828125,2.9266843795776367,0.9084061980247498,966.7903557702388,0.0006048965733498335,0.5183639526367188,-387.5590515136719,156.5292205810547,-13.718827247619629,14.01679801940918,6.986469745635986,-26.39790916442871,-24.474985122680664,-15.580535888671875,-20.406383514404297,-16.151765823364258,4.031047344207764,5.984858989715576,-5.753976345062256
TD1-P00279,0.18710577217874388,43.06640625,3.279930353164673,0.3691217601299286,2244.544260304016,0.03785198554396629,1.0558230876922607,-282.0722351074219,93.65815734863281,-36.88895034790039,33.52661895751953,-2.8158931732177734,-0.1723106950521469,-9.689896583557129,-9.593595504760742,-8.737875938415527,-6.117340564727783,-7.6329569816589355,-4.322775840759277,-10.3980712890625
TD1-P004,0.2541168549230976,143.5546875,3.463820219039917,0.48099231719970703,1900.2455118681346,0.02577696554362774,0.9237574934959412,-391.6360778808594,88.87897491455078,-2.9606478214263916,35.319576263427734,1.7803133726119995,0.8490491509437561,-15.57474136352539,-9.501567840576172,-15.789786338806152,-7.155752658843994,-7.687777996063232,-8.346793174743652,-4.3597235679626465
TD1-P00474,0.2505349119081917,287.109375,3.5257177352905273,0.2979627549648285,2030.6443931926192,0.043486032634973526,1.1927708387374878,-402.4775085449219,119.17605590820312,5.896937847137451,15.795209884643555,0.4729190766811371,-4.987705707550049,-11.909295082092285,-5.122381210327148,-1.5301820039749146,-3.3951303958892822,0.8652762770652771,2.5195021629333496,-5.976955890655518
TD1-P00477,0.42014916696330573,112.34714673913044,2.6974477767944336,0.6104592680931091,2080.715535034549,0.005284351296722889,0.3859683573246002,-247.84140014648438,100.03993225097656,-77.36109161376953,-2.0400116443634033,0.01651763916015625,-4.519123554229736,-38.44776916503906,7.453426837921143,-26.640132904052734,-14.677412986755371,-0.18331372737884521,3.4851648807525635,-8.773080825805664
TD1-P00479,0.29420610200857084,129.19921875,3.4397547245025635,0.5854977369308472,1666.3477892502556,0.012017196044325829,0.7731571197509766,-310.915771484375,116.81307983398438,9.07441234588623,32.945709228515625,9.239521980285645,-26.038606643676758,-16.88965606689453,3.6768126487731934,-8.86788272857666,-8.723421096801758,-7.941413402557373,-5.068179607391357,-6.196840763092041
TD1-P00974,0.27130363450941225,86.1328125,3.3198275566101074,0.43927001953125,1944.6562065701498,0.03264370560646057,0.8465588092803955,-352.1468811035156,112.01197052001953,-9.839909553527832,16.38678741455078,6.120909690856934,-5.029082298278809,-9.53758430480957,-4.956439018249512,-11.018304824829102,-4.837695121765137,-3.0764663219451904,-2.4349873065948486,-6.344130516052246
TD1-P010,0.2494218779360104,234.90767045454547,3.2978110313415527,0.5129257440567017,2086.3606367085395,0.03696059808135033,1.1195683479309082,-428.79254150390625,88.0162124633789,-0.6038151383399963,21.740755081176758,-5.295535564422607,-13.163985252380371,-19.091842651367188,-7.533627033233643,-7.917825222015381,-8.318729400634766,-4.888895511627197,-3.9635236263275146,-6.316875457763672
TD1-P023,0.24540783886332115,123.046875,3.397108793258667,0.5003653764724731,1576.6949532862723,0.008632672019302845,0.7384187579154968,-362.9992370605469,107.94483947753906,-6.203940391540527,14.504968643188477,-14.978814125061035,-6.193181991577148,-20.733470916748047,-8.75795841217041,-13.078449249267578,-13.760090827941895,-3.954224109649658,-8.606422424316406,-4.500732421875
TD1-P02676,0.5873281187401177,107.666015625,2.7518503665924072,0.062141768634319305,1796.6725099911698,0.009950719773769379,1.2126216888427734,-380.3166198730469,105.78275299072266,22.631591796875,33.507293701171875,6.095887184143066,-10.52066421508789,1.1675944328308105,0.6335713863372803,-13.330425262451172,-4.626667499542236,-3.075939655303955,-2.287531614303589,-2.1136443614959717
TD1-P02776,0.2958134551148003,258.3984375,3.3993442058563232,0.41323456168174744,1745.2865662369063,0.011268842965364456,0.8032313585281372,-338.7165832519531,112.65685272216797,-10.997452735900879,40.479156494140625,-3.7838730812072754,10.784850120544434,-15.432610511779785,-6.627432823181152,-5.0183892250061035,0.3252067565917969,4.141350746154785,-1.0813571214675903,0.4546997547149658
TD1-P125,0.2237329461836224,112.34714673913044,3.356576442718506,0.2453424483537674,2666.617566352081,0.0532139390707016,0.8322333693504333,-279.23919677734375,76.03268432617188,-8.908686637878418,23.62126922607422,20.86652374267578,3.9591410160064697,-13.709386825561523,-0.3759182095527649,-11.133367538452148,-8.644875526428223,-0.34923115372657776,1.879036545753479,-6.931319236755371
TD1-P137,0.2435867607130374,58.72691761363637,2.6906087398529053,0.16427485644817352,1095.7034959498624,0.001373319886624813,0.6248588562011719,-320.05023193359375,155.8645477294922,39.697242736816406,-1.3006469011306763,0.5841113924980164,16.24778175354004,9.825309753417969,-1.1847926378250122,-8.018616676330566,-1.863926887512207,1.0782830715179443,4.5139265060424805,4.0142130851745605
TD1-P160,0.2719473292872654,172.265625,2.617027521133423,0.5072004795074463,1621.87159257412,0.01585105061531067,0.6113319993019104,-307.6485900878906,123.44247436523438,-10.443126678466797,32.17898178100586,7.935056209564209,-5.608676433563232,-6.435235023498535,2.3121955394744873,-18.61302947998047,-9.16204833984375,-6.749016761779785,-2.2578463554382324,-4.2981791496276855
TD1-P164,0.22359796546464372,287.109375,3.3376474380493164,0.33910107612609863,2355.603140337483,0.028865624219179153,0.7253385782241821,-255.92510986328125,95.35275268554688,15.253739356994629,28.65237045288086,3.0724642276763916,12.731375694274902,-19.366771697998047,5.940083980560303,-9.595070838928223,-0.6593737006187439,-4.401260852813721,6.416433811187744,-15.128694534301758
TD1-P170,0.2393767606654102,143.5546875,3.389859437942505,0.5419254899024963,1658.5371479667035,0.011391949839890003,1.0563709735870361,-374.5621337890625,126.12641143798828,-17.095325469970703,6.324483394622803,2.4494171142578125,-10.396215438842773,3.8351283073425293,-8.18406867980957,-5.586096286773682,1.0752997398376465,-2.548722505569458,0.9138230085372925,-0.43426916003227234
TS1-A025,0.3122070009568229,95.703125,2.8354063034057617,0.716397225856781,1488.3804954297384,0.003403129056096077,0.7375385761260986,-334.8082275390625,125.07150268554688,-6.110446453094482,23.726892471313477,7.584759712219238,-0.39222851395606995,7.445297718048096,7.139572620391846,-4.559606075286865,4.915372371673584,-1.520655870437622,3.6272695064544678,-0.550672709941864
TS1-N015,0.2981808258816877,117.45383522727273,3.3701982498168945,0.2396615892648697,2449.3335415914994,0.052415698766708374,0.8215055465698242,-319.5912780761719,83.53602600097656,-33.646141052246094,19.010705947875977,-17.96708869934082,3.368347644805908,-23.272586822509766,-11.233534812927246,-11.546582221984863,-0.47743239998817444,-11.45918083190918,3.9212522506713867,-3.2717764377593994
TS1-N016,0.4692986044717254,198.76802884615384,2.7817933559417725,0.4238540530204773,1590.5362151541578,0.005604610312730074,0.7018792033195496,-332.2375183105469,102.63707733154297,-28.773347854614258,46.09248352050781,5.276645183563232,13.764154434204102,6.314507961273193,8.263322830200195,-1.382275938987732,3.3508548736572266,2.814077854156494,0.15650205314159393,-0.2924310266971588
TS1-N039,0.247778332535045,258.3984375,3.245098114013672,0.23409883677959442,2690.458546339836,0.06401654332876205,1.2188671827316284,-379.5001525878906,76.49837493896484,-20.048152923583984,35.71988296508789,-10.694169044494629,7.35679817199707,-4.1645379066467285,-8.473915100097656,-3.05959415435791,-0.3805898427963257,-11.046956062316895,-0.4755348861217499,-1.5951756238937378
TS1-N040,0.29772834722060604,60.09265988372093,3.165315628051758,0.5588760375976562,2590.6658586936323,0.06986669450998306,1.3340108394622803,-373.7760009765625,78.03482818603516,-19.808361053466797,33.02936553955078,-0.8448695540428162,12.144928932189941,-0.7447428107261658,-2.1331682205200195,-4.310605049133301,-0.9772584438323975,-2.352039098739624,1.4073220491409302,-0.4888708293437958
TS1-N053,0.29256965893115044,92.28515625,3.111928701400757,0.2707228660583496,2403.5345411472,0.029707862064242363,0.7964347004890442,-291.9782409667969,75.4072494506836,-57.03922653198242,35.91329574584961,4.322824478149414,9.668244361877441,-13.153496742248535,12.280210494995117,-10.654828071594238,-9.815216064453125,-13.858580589294434,-2.844810724258423,-1.9846669435501099
TS1-N060,0.2888925528613794,143.5546875,3.127603530883789,0.5918460488319397,1943.4616963216147,0.02545725367963314,0.8524073362350464,-346.2222595214844,91.12017059326172,-8.554463386535645,44.77842330932617,8.163501739501953,20.214988708496094,-10.09182357788086,-0.4865715503692627,4.00391960144043,-10.288185119628906,-11.323503494262695,0.6995798945426941,-7.758846759796143
TS1-N074,0.2923296381184682,89.10290948275862,2.516010046005249,0.6065012812614441,1016.7659329263878,0.00037433503894135356,0.29020535945892334,-283.5295715332031,202.02821350097656,-36.01011276245117,-14.898482322692871,-11.038493156433105,0.13306592404842377,-11.76800537109375,-14.88620376586914,4.484132766723633,-0.49414655566215515,-17.60882568359375,5.048690319061279,-0.6140545010566711
TS1-N087,0.19886333858202793,215.33203125,3.118191719055176,0.4219985604286194,1624.4666159850142,0.019623788073658943,1.0605788230895996,-386.7294616699219,130.31246948242188,-27.207441329956055,21.931825637817383,5.287189960479736,8.365177154541016,-1.6954545974731445,-3.4904654026031494,4.629763126373291,-7.314992427825928,-5.567474365234375,5.005168437957764,3.0119357109069824
TS1-N156,0.16055898270615696,92.28515625,2.6155924797058105,0.6812241673469543,808.4923023637398,0.00047931564040482044,0.6558192372322083,-404.5693054199219,163.3259735107422,-5.373859405517578,30.962902069091797,25.890958786010742,3.4796414375305176,1.7291226387023926,1.869779348373413,-5.013998508453369,-9.503965377807617,-11.21923828125,-2.6696414947509766,-2.324815273284912
WF1-WFCD19,0.2570895204636996,172.265625,2.65923810005188,0.6962908506393433,1256.1699267013162,0.0030120222363620996,1.1507768630981445,-451.55853271484375,135.30789184570312,29.328115463256836,31.74532127380371,26.272184371948242,11.028569221496582,-1.369187355041504,-3.27956485748291,-2.016603469848633,2.2428934574127197,1.9721781015396118,11.337882041931152,8.675174713134766
WF1-WFCD26,0.24881384621714006,287.109375,3.429290533065796,0.18526706099510193,2427.9729573892923,0.03721548989415169,1.0822100639343262,-359.8209228515625,96.50240325927734,-25.119539260864258,24.13813591003418,12.740582466125488,-6.816579818725586,-4.114520072937012,-10.27928352355957,-11.950835227966309,1.8601537942886353,-0.957882285118103,8.921022415161133,-6.173093795776367
WF1-WFCD28,0.25112393954100043,287.109375,3.5263209342956543,0.37380483746528625,1886.9717431159852,0.01992020756006241,0.8383130431175232,-345.3779296875,117.32059478759766,-7.387163162231445,26.79973602294922,-1.1240750551223755,-16.35251808166504,-2.7350709438323975,-8.444002151489258,-8.589237213134766,1.5676159858703613,-0.1373259276151657,-1.9184712171554565,-5.340355396270752
WF2-1979001,0.596812646940865,135.99917763157896,2.7787294387817383,0.8439091444015503,2449.204252054441,0.018532082438468933,0.5336774587631226,-225.68515014648438,73.37013244628906,-41.25602722167969,1.9045487642288208,-2.3185131549835205,-5.633576393127441,-15.294822692871094,9.227109909057617,5.018758296966553,5.742209434509277,-0.7807378172874451,6.188630104064941,2.100630044937134
WS1-006,0.6160838983096942,78.30255681818181,2.737352132797241,0.6293694972991943,1587.063494655357,0.00267021800391376,0.26638126373291016,-235.43067932128906,136.63644409179688,-38.02430725097656,31.476255416870117,-16.187166213989258,-19.37152099609375,-10.124030113220215,-8.69591236114502,-18.963279724121094,-3.7160184383392334,-6.652029037475586,-8.932035446166992,-7.620418071746826
WSEK1-20141015,0.27239500577747844,107.666015625,3.2900619506835938,0.49719467759132385,2352.80673970325,0.024959731847047806,1.2852216958999634,-432.2622985839844,82.87853240966797,-8.528351783752441,19.772932052612305,-3.8067731857299805,-7.224772930145264,1.720504641532898,-6.721956729888916,2.5891916751861572,-0.799188494682312,0.38115546107292175,3.983523368835449,-4.048695087432861
YCL1-002,0.294329055587189,135.99917763157896,3.3080008029937744,0.23904338479042053,2197.327661537431,0.01980983465909958,0.4615992307662964,-222.48643493652344,99.11045837402344,-6.720281600952148,26.251602172851562,-4.207389831542969,3.4907398223876953,-5.3773369789123535,2.5581889152526855,-7.020010948181152,4.586374759674072,-7.065563678741455,10.352398872375488,-1.2254915237426758
